id,release_date,budget,revenue,adjusted_budget,num_of_tickets_sold,year,cost_per_ticket
10281,1988-05-13,2800000,19170001,6383454.987834549,8408613.032017078,1988,4.11
10283,1989-07-28,5000000,14000000,11801007.55667506,5931696.90501601,1989,3.97
10285,1993-08-13,3000000,15938065,6789855.072463768,7042005.240128069,1993,4.14
10288,2006-09-07,8000000,426224,11444274.809160305,297947.40661686234,2006,6.55
10306,1988-06-10,10500000,14144000,23937956.20437956,6204038.42049093,1988,4.11
10307,1999-09-10,29000000,50041732,53490157.480314955,27130416.068303097,1999,5.08
10312,1998-12-25,50000000,202292902,99893390.19189763,101254398.11953044,1998,4.69
10313,2009-10-17,24000000,68729358,29983999.999999996,55012826.5741729,2009,7.5
10314,1999-01-29,10000000,103166989,18444881.889763776,55932583.15048026,1999,5.08
10315,2009-10-23,40000000,46471023,49973333.33333333,37196656.616862334,2009,7.5
10316,2011-09-24,12500000,75993061,14769861.286254728,64314298.15688367,2011,7.93
10317,2015-09-11,28000000,7002261,31122182.68090154,6299792.9807897555,2015,8.43
10320,2005-03-17,50000000,161451538,73088923.55694227,110448704.22411954,2005,6.41
10327,2003-07-02,45000000,124914842,69925373.13432835,80388100.02774815,2003,6.03
10329,1995-06-09,50000000,152022101,107701149.42528735,70575895.34151548,1995,4.35
10330,2003-08-03,26000000,110230332,40401326.69983415,70937983.1334045,2003,6.03
10331,1968-10-01,114000,30000000,815404.5801526717,4194236.9263607264,1968,1.31
10333,1991-12-25,30000000,74787599,66769596.19952493,33602539.14514408,1991,4.21
10336,1997-07-31,40000000,87840042,81655773.4204793,43029433.59445038,1997,4.59
10339,1956-06-27,4500000,10400000,84330000.0,554962.6467449307,1956,0.5
10350,1999-03-11,30000000,0,55334645.66929133,0.0,1999,5.08
10357,1997-04-25,90000000,122823468,183725490.19607842,60166458.710779086,1997,4.59
10358,2008-09-18,24000000,42105111,31320334.261838436,32264108.535752404,2008,7.18
10362,2008-11-19,12000000,3148182,15660167.130919218,2412374.254002135,2008,7.18
10364,1970-06-24,18000000,24911670,108812903.22580643,4120927.2678762013,1970,1.55
10366,1999-08-05,45000000,10667893,83001968.503937,5783660.239060833,1999,5.08
10368,1999-03-25,12000000,21001563,22133858.267716534,11386119.534685167,1999,5.08
10375,2002-01-04,55000000,6416302,88700516.35111876,3978518.1024546423,2002,5.81
10377,1992-03-13,11000000,64088552,24836144.57831325,28385004.354322307,1992,4.15
10383,2000-10-13,50000000,31355910,86920222.63450834,18037177.684098184,2000,5.39
10384,2000-01-14,90000000,14828081,156456400.74211502,8529707.213447172,2000,5.39
10385,2000-02-16,40000000,36037909,69536178.10760668,20730451.388473853,2000,5.39
10386,1999-08-06,70000000,23159305,129114173.22834645,12555951.91035219,1999,5.08
10388,1999-05-15,10000000,3193102,18444881.889763776,1731158.8217716117,1999,5.08
10390,1999-09-17,50000000,46112640,92224409.44881889,25000235.98719317,1999,5.08
10391,2000-08-11,40000000,0,69536178.10760668,0.0,2000,5.39
10393,2000-08-07,50000000,50054511,86920222.63450834,28793363.318036284,2000,5.39
10395,1994-06-17,70000000,131002597,156913875.59808612,58440859.70757738,1994,4.18
10397,1999-12-25,25,13,46.112204724409445,7.04802561366062,1999,5.08
10398,1999-09-24,70000000,177841558,129114173.22834645,96417835.07363929,1999,5.08
10400,1999-09-17,50000000,73956241,92224409.44881889,40095806.21985059,1999,5.08
10402,1999-12-10,17000000,65535067,31356299.21259842,35530217.75453576,1999,5.08
10410,1992-12-25,35000000,0,79024096.38554215,0.0,1992,4.15
10413,1993-01-15,0,0,0.0,0.0,1993,4.14
10414,1992-10-01,10000000,50752337,22578313.253012046,22478356.30202775,1992,4.15
10416,2000-03-03,60000000,0,104304267.16141002,0.0,2000,5.39
10425,2007-07-23,22000000,413454,29962209.30232558,303582.0192102455,2007,6.88
10426,2002-11-22,20000000,33526835,32254733.21858864,20788784.5624333,2002,5.81
10428,1995-09-14,20000000,7563728,43080459.770114936,3511442.561366062,1995,4.35
10431,2007-08-24,25000000,40452643,34047965.116279066,29702687.70971185,2007,6.88
10436,1993-09-17,34000000,32255440,76951690.82125603,14251603.159018144,1993,4.14
10437,1992-12-10,12000000,27281507,27093975.903614454,12083058.062966917,1992,4.15
10439,1993-07-16,28000000,39514713,63371980.676328495,17459008.7321238,1993,4.14
10445,1993-12-25,22000000,25842000,49792270.53140096,11417916.75560299,1993,4.14
10448,1994-09-09,20000000,305070,44832535.88516746,136093.12700106725,1994,4.18
10461,2000-10-06,63600000,19412993,110562523.19109462,11167132.579509072,2000,5.39
10468,2000-04-06,43000000,0,74751391.46567719,0.0,2000,5.39
10471,2000-01-12,11000000,59827328,19122448.979591835,34415079.82070438,2000,5.39
10472,2000-01-21,9000000,0,15645640.074211502,0.0,2000,5.39
10476,2005-07-22,8000000,23563727,11694227.769110762,16119902.889007473,2005,6.41
10477,2001-04-27,94000000,54744738,155614840.98939928,33068859.880469587,2001,5.66
10478,1996-08-16,45000000,53854588,95395927.60180995,25404191.99146211,1996,4.42
10480,2000-09-08,24000000,0,41721706.86456401,0.0,2000,5.39
10481,2000-10-07,85000000,183611771,147764378.4786642,105620858.66488793,2000,5.39
10483,2008-08-22,45000000,73762516,58725626.74094707,56522397.5325507,2008,7.18
10488,2008-04-03,37000000,100076342,48285515.320334256,76686033.67769478,2008,7.18
10490,1999-07-23,10000000,10571408,18444881.889763776,5731350.33511206,1999,5.08
10496,1999-10-22,0,10155690,0.0,5505966.403415156,1999,5.08
10501,2000-03-31,95000000,76432727,165148423.00556585,43967171.66808965,2000,5.39
10514,1971-03-12,6500000,12376563,36912121.21212121,2179437.454642476,1971,1.65
10521,2009-01-09,30000000,114663461,37479999.99999999,91779717.98292424,2009,7.5
10523,2008-10-17,25100000,29506464,32755849.5821727,22610075.93596585,2008,7.18
10527,2008-10-30,150000000,603900354,195752089.13649023,462753953.2251868,2008,7.18
10528,2009-12-23,90000000,524028679,112439999.99999999,419446648.0789755,2009,7.5
10530,1995-06-14,55000000,346079773,118471264.36781608,160666703.58057633,1995,4.35
10533,1995-10-13,50000000,10382407,107701149.42528735,4820007.518676628,1995,4.35
10534,1996-02-02,38000000,10300000,80556561.08597285,4858697.972251868,1996,4.42
10535,1996-05-24,18000000,0,38158371.04072398,0.0,1996,4.42
10537,1991-03-01,38000000,34416893,84574821.85273157,15463726.737459982,1991,4.21
10545,1996-06-21,100000000,100138851,211990950.22624436,47237323.524012804,1996,4.42
10549,1996-12-25,0,0,0.0,0.0,1996,4.42
10550,2002-09-20,70000000,19924033,112891566.26506025,12354176.27854856,2002,5.81
10555,2004-09-20,75000000,367275019,113164251.20772946,243412792.74172896,2004,6.21
10557,1999-05-14,3800000,28200000,7009055.118110236,15288794.02347919,1999,5.08
10559,2000-04-28,31000000,68106245,53890538.03339518,39177445.09605123,2000,5.39
10560,2000-05-12,18000000,17200925,31291280.148423005,9894662.299893277,2000,5.39
10563,1999-10-22,20000000,0,36889763.77952755,0.0,1999,5.08
10564,2000-04-27,15000000,33771174,26076066.790352505,19426534.456776947,2000,5.39
10567,2000-05-19,127500000,354248063,221646567.7179963,203777701.1280683,2000,5.39
10569,2000-05-19,0,0,0.0,0.0,2000,5.39
10571,2000-06-16,16000000,20627372,27814471.24304267,11865692.110992528,2000,5.39
10577,2000-12-22,28000000,33000337,48675324.67532468,18983118.082177162,2000,5.39
10585,1988-11-08,9000000,44196684,20518248.175182477,19386165.553895414,1988,4.11
10586,1996-10-11,50000000,75000000,105995475.11312218,35378868.72998933,1996,4.42
10588,2003-11-21,109000000,133818283,169374792.70315087,86117849.14514409,2003,6.03
10589,2004-11-12,60000000,61347797,90531400.96618356,40658465.24759872,2004,6.21
10590,2002-03-01,75000000,114660784,120955249.56970741,71097028.2860192,2002,5.81
10591,2004-04-09,25000000,30411183,37721417.06924315,20155117.014941305,2004,6.21
10592,2002-02-15,70000000,32287044,112891566.26506025,20020034.753468517,2002,5.81
10603,1997-07-15,55000000,174463257,112276688.45315903,85462790.78228389,1997,4.59
10610,2003-08-15,41000000,0,63709784.41127694,0.0,2003,6.03
10611,2002-04-01,12000000,75781642,19352839.931153186,46989470.653148346,2002,5.81
10615,2001-06-29,0,0,0.0,0.0,2001,5.66
10623,2003-02-28,25000000,56489558,38847429.5190713,36353472.22411954,2003,6.03
10625,2004-04-30,17000000,129042871,25650563.607085343,85523610.34258272,2004,6.21
10628,2003-01-17,0,0,0.0,0.0,2003,6.03
10629,2003-07-11,17000000,1569918,26416252.072968487,1010310.0896478124,2003,6.03
10632,2003-03-11,55000000,34234008,85464344.94195686,22031063.84631804,2003,6.03
10634,1995-04-26,3500000,28215918,7539080.459770114,13099172.177161153,1995,4.35
10637,2000-09-29,30000000,136706683,52152133.58070501,78639169.83671291,2000,5.39
10641,2000-08-11,65000000,0,112996289.42486085,0.0,2000,5.39
10642,2000-07-21,0,0,0.0,0.0,2000,5.39
10646,2001-03-30,11000000,23430766,18210247.34982332,14153482.983991465,2001,5.66
10647,2000-10-12,40000000,55707411,69536178.10760668,32045138.237993598,2000,5.39
10655,1993-10-08,25000000,12700000,56582125.60386473,5611312.700106724,1993,4.14
10658,1986-08-01,37000000,37962774,93447439.35309972,15031151.71184632,1986,3.71
10661,2008-06-05,90000000,201596308,117451253.48189414,154478280.83671293,2008,7.18
10663,1998-11-06,23000000,185991646,45950959.48827291,93095071.47705445,1998,4.69
10673,1987-12-10,15000000,43848069,35946291.5601023,18297326.55176094,1987,3.91
10674,1998-06-18,90000000,304320254,179808102.34541574,152322517.74386343,1998,4.69
10676,1982-10-22,2500000,14400000,7967687.074829931,4518249.733191036,1982,2.94
10678,2003-03-07,20000000,132675402,31077943.615257043,85382355.82283886,2003,6.03
10681,2008-06-22,180000000,521311860,234902506.96378827,399468426.33938104,2008,7.18
10683,1998-10-16,3000000,2807390,5993603.4115138585,1405193.0736392746,1998,4.69
10684,1996-07-04,46000000,100860818,97515837.10407239,47577888.53361793,1996,4.42
10685,2000-09-08,33000000,0,57367346.93877551,0.0,2000,5.39
10691,2001-06-29,13000000,16929123,21521201.413427558,10226129.795090716,2001,5.66
10696,2001-09-21,22000000,5271666,36420494.69964664,3184378.821771612,2001,5.66
10705,1989-10-05,9000000,0,21241813.602015108,0.0,1989,3.97
10707,2005-10-05,1500000,11098131,2192667.706708268,7592211.281750268,2005,6.41
10708,2003-05-03,60000000,164433867,93233830.84577112,105820300.74813236,2003,6.03
10710,2004-04-30,40000000,0,60354267.31078904,0.0,2004,6.21
10712,2002-09-01,13500000,29027914,21771944.922547333,17999165.457844183,2002,5.81
10715,2003-11-14,80000000,68514844,124311774.46102817,44092263.53468517,2003,6.03
10718,2004-01-16,40000000,46546197,60354267.31078904,30848653.508004274,2004,6.21
10719,2003-10-09,32000000,173398518,49724709.78441127,111589441.14621134,2003,6.03
10724,1982-06-13,18000000,70687344,57367346.9387755,22179380.081109926,1982,2.94
10727,2003-01-24,0,0,0.0,0.0,2003,6.03
10731,1994-07-20,45000000,117615211,100873205.74162678,52468685.376734264,1994,4.18
10733,2004-04-07,145000000,25819961,218784219.00161028,17112268.70971185,2004,6.21
10734,1979-06-22,8000000,43000000,29864541.83266932,11518676.627534686,1979,2.51
10735,2003-03-27,20000000,50732139,31077943.615257043,32648324.244397018,2003,6.03
10739,2003-08-27,0,0,0.0,0.0,2003,6.03
10740,2004-09-08,20000000,0,30177133.65539452,0.0,2004,6.21
10741,2006-09-05,0,0,0.0,0.0,2006,6.55
10743,2003-04-25,15000000,23014206,23308457.71144278,14810636.305229459,2003,6.03
10744,2003-01-17,32000000,0,49724709.78441127,0.0,2003,6.03
10748,2007-12-21,0,0,0.0,0.0,2007,6.88
10756,2003-11-25,90000000,182290266,139850746.2686567,117311665.31270012,2003,6.03
10758,2007-05-25,2000000,22179430,2723837.2093023253,16285429.925293492,2007,6.88
10760,2007-09-21,16500000,13620075,22471656.976744182,10000652.72145144,2007,6.88
10761,2008-05-02,40000000,84601681,52200557.10306406,64828182.45250801,2008,7.18
10762,2004-08-20,19000000,69631118,28668276.972624794,46148264.97118463,2004,6.21
10764,2008-10-30,200000000,586090727,261002785.5153203,449106875.1184632,2008,7.18
10765,1980-10-06,0,0,0.0,0.0,1980,2.69
10771,2002-09-27,60000000,104391623,96764199.65576592,64729490.88900747,2002,5.81
10773,2005-09-09,0,0,0.0,0.0,2005,6.41
10774,1976-11-01,3800000,23689877,16716431.92488263,5385212.16755603,1976,2.13
10776,1986-12-19,25000000,38748395,63140161.72506738,15342214.02881537,1986,3.71
10781,2006-10-06,16000000,51764406,22888549.61832061,36185363.85272145,2006,6.55
10782,2003-04-18,50000000,42792561,77694859.0381426,27538862.628601927,2003,6.03
10783,2000-10-27,65000000,0,112996289.42486085,0.0,2000,5.39
10786,1976-03-11,5000000,0,21995305.16431925,0.0,1976,2.13
10796,2001-11-02,49000000,72700000,81118374.55830388,43914834.57844184,2001,5.66
10802,1995-09-22,45000000,20350754,96931034.48275861,9447788.676627535,1995,4.35
10803,1976-06-23,9000000,25000000,39591549.295774646,5683030.949839914,1976,2.13
10806,1997-09-10,35000000,0,71448801.74291939,0.0,1997,4.59
10808,2001-06-22,70000000,176104344,115883392.2261484,106376796.90928496,2001,5.66
10822,2007-05-18,4600000,0,6264825.5813953485,0.0,2007,6.88
10833,2001-03-23,10000000,0,16554770.318021199,0.0,2001,5.66
10844,2006-10-12,0,0,0.0,0.0,2006,6.55
10858,1995-12-22,44000000,13681765,94777011.49425286,6351726.547491997,1995,4.35
10861,1996-09-13,25000000,51702483,52997737.55656109,24389004.787620064,1996,4.42
10865,2001-06-02,120000000,186053725,198657243.81625438,112386775.1867663,2001,5.66
10866,2001-10-05,23000000,36642838,38075971.731448755,22134307.692636076,2001,5.66
10871,1997-10-31,37000000,6482195,75531590.41394335,3175376.2059765207,1997,4.59
10873,2000-05-15,8000000,8279017,13907235.621521335,4762422.799359659,2000,5.39
10876,2000-11-22,13500000,7060876,23468460.111317255,4061699.214514408,2000,5.39
10877,2001-03-13,50000000,79958599,82773851.590106,48299431.199573115,2001,5.66
10878,2001-02-09,22000000,19351569,36420494.69964664,11689421.615795093,2001,5.66
10885,2008-03-21,0,0,0.0,0.0,2008,7.18
10890,1981-06-25,10000000,85300000,33705035.97122302,25307790.82177161,1981,2.78
10894,2002-01-13,500000,150277,806368.330464716,93181.36286019211,2002,5.81
10895,1940-02-23,2600000,84300000,101508333.33333333,2159231.5901814303,1940,0.24
10913,2005-01-22,0,0,0.0,0.0,2005,6.41
10914,2007-09-11,0,0,0.0,0.0,2007,6.88
10923,2003-03-14,28000000,58795814,43509121.06135986,37837647.64354323,2003,6.03
10925,1985-05-15,4000000,14237000,10557746.47887324,5393954.108858057,1985,3.55
10929,2003-03-14,22000000,8564586,34185737.97678275,5511681.27854856,2003,6.03
10934,2003-04-30,18000000,58878723,27970149.253731336,37891003.168623276,2003,6.03
10935,1980-11-19,44000000,3484331,153263940.5204461,1000304.2038420492,1980,2.69
10944,2003-09-09,12000000,23,18646766.169154227,14.801494130202778,2003,6.03
10947,2006-01-20,4200000,0,6008244.27480916,0.0,2006,6.55
10950,2001-12-28,22000000,92542418,36420494.69964664,55900756.23052295,2001,5.66
10955,2002-09-02,30000000,0,48382099.82788296,0.0,2002,5.81
10956,2001-04-10,17700000,30987695,29301943.462897524,18718287.481323376,2001,5.66
10970,1976-06-17,0,0,0.0,0.0,1976,2.13
10972,2001-08-10,1500000,373967,2483215.54770318,225896.82177161155,2001,5.66
10981,2003-09-09,0,0,0.0,0.0,2003,6.03
10982,2005-12-16,15000000,51053787,21926677.06708268,34925803.05976521,2005,6.41
10984,2001-02-01,10000000,16300000,16554770.318021199,9846104.589114195,2001,5.66
10985,2002-05-10,13000000,31167388,20965576.592082616,19325776.33724653,2002,5.81
10987,1995-09-29,5000000,15116634,10770114.942528734,7017861.035218784,1995,4.35
10992,2001-07-04,60000000,93375151,99328621.90812719,56403773.17609392,2001,5.66
10994,2002-10-11,0,0,0.0,0.0,2002,5.81
10996,2002-07-19,120000000,169956806,193528399.31153184,105384102.75987193,2002,5.81
10998,1987-09-11,14000000,320145693,33549872.122762147,133593346.8121665,1987,3.91
10999,1985-10-03,10000000,57500000,26394366.1971831,21784951.97438634,1985,3.55
11001,1999-09-17,65000000,117758500,119891732.28346455,63843455.70971185,1999,5.08
11004,2000-02-22,35000000,0,60844155.84415584,0.0,2000,5.39
11007,2003-12-24,40000000,190212113,62155887.23051409,122409716.26360728,2003,6.03
11011,1994-12-19,40000000,0,89665071.77033491,0.0,1994,4.18
11013,2002-01-11,4000000,9304609,6450946.643717728,5769453.392742796,2002,5.81
11015,1997-01-10,60000000,33956608,122483660.13071896,16634026.75773746,1997,4.59
11022,2002-01-14,6500000,12633747,10482788.296041308,7833732.131270011,2002,5.81
11023,2003-08-20,2000000,4601043,3107794.361525704,2960970.041622199,2003,6.03
11024,2004-03-24,0,181466833,0.0,120267772.99146213,2004,6.21
11025,2004-05-01,30000000,23400000,45265700.48309178,15508431.163287088,2004,6.21
11026,2004-08-20,80000000,78000586,120708534.62157808,51695158.917822845,2004,6.21
11027,1981-03-20,12000000,0,40446043.16546763,0.0,1981,2.78
11033,1980-06-25,6500000,31899000,22641263.940520443,9157770.54429029,1980,2.69
11036,2004-06-25,29000000,115603229,43756843.800322056,76616440.99146213,2004,6.21
11051,1988-08-12,7000000,8373585,15958637.469586372,3672938.5645677703,1988,4.11
11056,2002-10-02,10600000,12241855,17095008.605851978,7590733.996798293,2002,5.81
11058,2004-04-30,25000000,30114487,37721417.06924315,19958480.71184632,2004,6.21
11062,1996-02-16,0,0,0.0,0.0,1996,4.42
11065,2001-08-31,0,16017403,0.0,9675400.318036288,2001,5.66
11066,1992-06-30,40000000,70100000,90313253.01204818,31047491.99573106,1992,4.15
11072,1974-02-07,2600000,119500000,13027807.486631013,23848986.125933837,1974,1.87
11086,2001-12-21,72000000,37317558,119194346.28975263,22541876.017075777,2001,5.66
11090,2001-06-01,22000000,84772742,36420494.69964664,51207440.73852722,2001,5.66
11091,2001-10-19,48000000,35743308,79462897.52650176,21590941.652081113,2001,5.66
11093,2003-12-19,16500000,16942795,25639303.482587058,10903420.901814302,2003,6.03
11096,2005-01-27,25000000,122644820,36544461.778471135,83901098.84738529,2005,6.41
11109,2004-10-22,11000000,13300000,16597423.510466987,8814621.131270012,2004,6.21
11113,1964-10-21,17000000,72070731,171279569.8924731,7153231.572038421,1964,0.93
11128,2004-10-01,60000000,74541707,90531400.96618356,49402774.86339381,2004,6.21
11129,1999-06-04,600000,4000000,1106692.9133858266,2168623.265741729,1999,5.08
11130,2004-08-06,40000000,95149435,60354267.31078904,63060618.07363928,2004,6.21
11132,2004-02-17,15000000,29331068,22632850.24154589,19439267.05229456,2004,6.21
11137,2004-03-28,0,0,0.0,0.0,2004,6.21
